id_caserne,no_caserne,adresse,nom_ssi,coord_x,coord_y
"291","19","104, rue du Foyer St-Raphaël Saint-Raphaël G0R4C0",SSI Saint-Raphaël,-70.749188211548,46.7955819239706
"383","69","231, Rue St-Pie X, Paspébiac (Québec) G0C2K0",SSI Paspébiac,-65.2497815987735,48.0367881163942
"886","5","2345, rue de la Rivière-du-Berger Québec G1P 3N6 Québec G1P3N6",SSI Québec,-71.2943204898001,46.8104445405147
"321","64","112, Hôtel de Ville Grande-Rivière Grande-Rivière G0C1V0",SSI Grande-Rivière,-64.4958629529135,48.4000552009347
"478","04",1281 Gérin  Saint-Justin J0K2V0,SSI Saint-Justin,-73.0898010320007,46.2494400147386
"1075","55","222, Principale  Esprit-Saint G0K1A0",SSI MRC Rimouski-Neigette (AR100),-68.5500734765062,48.0768280275224
"262","14","208, Principale est  Ste-Euphémie-sur-Rivière-du-Sud Sainte-Euphémie-sur-Rivière-du-Sud G0R2Z0",SSI Sainte-Euphémie-sur-Rivière-du-Sud,-70.4356027174913,46.7769409852543
"297",,4547 ch royal  Saint-Jean-de-l'Île-d'Orléans G0A3W0,SSI Saint-Jean-de-l'Île-d'Orléans,-70.8873568927502,46.9253733561812
"268","1",22 Principale Est  Berthier-sur-Mer G0R1E0,SSI Berthier-sur-Mer,-70.7311145971699,46.9269298724133
"108","4","520, rue Lavigerie J1G 4Z9, Sherbrooke",SSI Sherbrooke,-71.8682452354374,45.3997980311204
"15","80","713 rue Principale, Lac Drolet",SSI Lac-Drolet,-70.8509563203425,45.7196299670097
"1202","3","1005, rue Claire-Jolicoeur, Sherbrooke, J1H 5Z7",SSI Sherbrooke,-71.9158952037781,45.3907425362144
"20","51",230 rue du Collège Lambton Lambton G0M1H0,SSI Lambton,-71.0923289495463,45.837904838294
"1203","7","5920, Boulevard Bourque, Sherbrooke, J1N 1H3",SSI Sherbrooke,-72.0114426720894,45.356876795239
"770",,"2282 Ridge Road,Godmanchester Huntingdon,Qc.JOS1HO Godmanchester J0S1H0",SSI Godmanchester,-74.1908893451121,45.0906756127128
"731","51","80, route 323, Mont-Tremblant, Qc J8E3A9",SSI Mont-Tremblant,-74.6069753717551,46.1130061360513
"623","1",226 Rivière Bedford Bedford J0J1A0,SSI Bedford,-72.9713109788393,45.1202082915482
"515","43",190 16e Ave Ouest Venise-en-Québec Venise-en-Québec J0J2K0,SSI Venise-en-Québec,-73.1522623818816,45.0844491558398
"564","8",1875 rue Bédard  St-Lazare J7T 2G4,SSI Saint-Lazare,-74.1394333782149,45.4070100768623
"655","200","100, rue des Cantonniers, Sainte-Adèle J8B1V8",SSI Sainte-Adèle,-74.1376764104789,45.9569407153817
"396","40","22, Village Est  Saint-Damase-de-L'Islet G0R2X0",SSI Saint-Damase-de-L'Islet,-70.1275384496325,47.1960932210224
"104","1",230 Père Rhéaume Neuville G0A2R0,SSI Neuville,-71.5889080797166,46.6974096285684
"1054","8",24 de la municipalité LAC-AU-SAUMON Lac-au-Saumon G0J1M0,SSI MRC La Matapédia (AR070),-67.3429766634461,48.4193872582141
"996",garage pour citerne,"27, des Érables, Franquelin  Franquelin G0H1E0",SSI Baie-Comeau,-67.8927228285047,49.2936722347677
"1069","78",26 Rte des Geais  Maria G0C1Y0,SSI Maria,-65.9931970341629,48.1702724331812
"254","81",244 boul. Perron Escuminac G0C1N0,SSI Escuminac,-66.4765771855404,48.1238763236405
"520",1 - Est,"2811, route 327, Harrington J8G2T1",SSI Harrington,-74.5481896403217,45.8263457265477
"676","50","900, 12e Avenue, Saint-Lin--Laurentides J5M2W2",SSI Saint-Lin-Laurentides,-73.755477848989,45.8516240189264
"275","09","250, boul. Métivier St-Damien Saint-Damien-de-Buckland G0R2Y0","R.I. inc, Bellechasse-Sud",-70.6494371271687,46.627276264647
"3","4",287 A rue Marchand  Saint-Victor G0M2B0,SSI Saint-Victor,-70.9042534090049,46.14679335192
"458","4","313 A chemin Yamaska, Saint-Germain-de-Grantham, J0C 1K0",SSI Saint-Germain-de-Grantham,-72.5695749383102,45.8399464129871
"144","10","275, rue Gauthier  Saint-Marc-des-Carrières G0A4B0",SSI Saint-Marc-des-Carrières,-72.0493030009667,46.6801029473448
"66","7","255, rue Clémenceau Beauport G1C 6A4 Québec G1C6A4",SSI Québec,-71.1826784978952,46.8785855474296
"10","81",288 Chemin Grenier Audet Audet G0Y1A0,SSI Audet,-70.7325346786241,45.658932616916
"76","16","2528, boulevard Lapierre Saint-Émile Québec G3E1M3",SSI Québec,-71.3424459817766,46.8828263118316
"672","30","2580 rue Eugène-Marsan, Sainte-Julienne J0K2T0",SSI MRC Montcalm (AR630),-73.7095034011223,45.9631054953419
"586","34",260 st nicolas  Napierville J0J1L0,SSI Napierville,-73.4052129634585,45.1955276219119
"645","17",27 Pomme d'Or  Saint-Antoine-sur-Richelieu J0L1R0,SSI Saint-Antoine-sur-Richelieu,-73.1667891997025,45.7884510766626
"544","28",2700 Edouard VII  Saint-Philippe J0L2K0,SSI Saint-Philippe/Saint-Mathieu,-73.4756219076051,45.3545974484299
"137","9",257 Chemin du Roy Deschambault Deschambault-Grondines G0A1S0,SSI Deschambault-Grondines,-71.9315557973145,46.6480895710122
"31","1","77 rue de la Coop, Saint-Isidore-de-Clifton",SSI Saint-Isidore-de-Clifton &Saint-Malo,-71.5104718798535,45.2653174079889
"29","1",27 ST-Jean-Baptiste   Chartierville J0B1K0,SSI Chartierville,-71.2045598982119,45.2981984523579
"604","2","2430,Rt 202, Rockburn  Hinchinbrooke J0S1E0",SSI Hinchinbrooke,-74.026269559292,45.0225677694318
"17","38","412 rue Principale, Saint-Sébastien G0Y 1M",SSI Saint-Sébastien (05),-70.9694947906856,45.7817538532945
"46",Notre-Dame-Ham,"13, rue Principale Notre-Dame-de-Ham, Qc G0P1C0",RIM des 3 Monts (R4123),-71.7345774926661,45.9082476834821
"209",,"27, mont Écho Lac Brome Lac-Brome J0E1V0",SSI Lac-Brome,-72.5110731745652,45.2152275672583
"869","03","501, boulevard Duchesne, Yamachiche, Qc. G0X 3L0",SSI Yamachiche,-72.8250655823594,46.2821216453178
"317","2","27, rue Saint-Louis Saint-Pacôme G0L 3X0",RIM-Kamouraska Ouest (R4909),-69.9462911205617,47.4091261632343
"480","11",2481 Camirand Sainte-Angèle-de-Prémont J0K1R0,SSI Sainte-Angèle-de-Prémont,-73.0571655145181,46.3646698839032
"352","18","280, rue Bernier Saint-Épiphane G0L2X0",SSI Saint-Épiphane,-69.3290884410151,47.89629441268
"650","1","2850, boul. du Curé-Labelle, Prévost J0R1T0",SSI Prévost,-74.0697222428852,45.8576279111746
"381","10","261, Principale Saint-Pamphile G0R3X0",SSI Saint-Pamphile,-69.7849677717384,46.9643324313793
"147","3","250, St-Gabriel  Sainte-Thècle G0X3G0",RIM-du Centre-Mékinac (R4914),-72.5051765115835,46.8137802897215
"278","12","307, rte. 279 St-Lazare Saint-Lazare-de-Bellechasse G0R3J0",SSI Saint-Lazare-de-Bellechasse,-70.802466905934,46.6505904996648
"308","1",21 rue des ateliers  AMQUI Amqui G5J3H5,SSI MRC La Matapédia (AR070),-67.4431430731278,48.468896911665
"145","11",300 Chemin des Ancètres Grondines Deschambault-Grondines G0A1W0,SSI Deschambault-Grondines,-72.0314548628894,46.592413922016
"1079","11","28 Québec 271 N, Saint-Éphrem-de-Beauce, QC G0M 1R0",SSI Saint-Éphrem-de-Beauce,-70.954672150515,46.058857068848
"199",50 - St-Claude,"295, Route de l'Église Saint-Claude (Qc) J0B 2N0",SSI Saint-Claude,-71.9764033916884,45.6592782805404
"589",1 - sect Brownsburg,"302, rue de l'Hôtel-de-Ville, Brownsburg-Chatham J8G3B3",SSI Brownsburg-Chatham,-74.408587781714,45.6763340169043
"344","4","2,rue Maisonneuve  Clermont G4A1G6",SSI Clermont,-70.2253186046317,47.6950877850453
"777","1","2884, River Rd,Athelstan  Hinchinbrooke J0S1H0",SSI Hinchinbrooke,-74.1768463718343,45.0371025745039
"202","9","515, route 265, Fortierville, Qc. G0S 1J0",SSI MRC Bécancour (AR380),-72.0196339069595,46.4891930062301
"447","1",310 Cockburn Drummondville Drummondville J2C4L7,SSI Drummondville,-72.4926286135457,45.8830225271407
"501","40","409, rue Saint-Michel, Sainte-Émélie-de-l'Énergie J0K2K0",SSI Sainte-Émélie-de-l'Énergie,-73.6435713067244,46.3235191988448
"319","66","542, route 132 Newport Chandler G0C2A0",SSI Chandler,-64.7429129914254,48.2755834549987
"959","40","32, rue du Dr Wilfrid-Locat, Saint-Roch-de-l'Achigan J0K3H0",SSI MRC Montcalm (AR630),-73.5918541701579,45.858445796699
"888","10","294, 10e Avenue  Saint-Paul-de-Montminy G0R3Y0",SSI Saint-Paul-de-Montminy,-70.3573934171087,46.7280877272302
"1081",Nutashkuan,"29, rue Matshiteu Nutashkuan",SSI Nutashquan,-61.8048690234462,50.1293623728083
"1072","1","288 rue Principale, Potton J0E1X0",SSI Potton,-72.3920256505195,45.0494026644217
"240",6 (Georgesville),312 chemin Channel Canton de Stanstead J0B1T0,Régie incendie Memphrémagog Est,-72.2371688641312,45.1318722745164
"98","1","38, Rue St-Charles Sainte-Geneviève-de-Batiscan Sainte-Geneviève-de-Batiscan G0X2R0",SSI Sainte-Geneviève-de-Batiscan,-72.3386018636152,46.5326606730229
"204","6","85, rue principale Notre-Dame-du-Rosaire",SSI Notre-Dame-du-Rosaire,-70.3887964302747,46.822998338675
"312","58",290 chemin Gros-Cap Cap-aux-Meules C.P 1460 Cap-aux-Meules Îles-de-la-Madeleine GOB 1BO Les Îles-de-la-Madeleine G4T1L1,SSI Les Îles-de-la-Madeleine,-61.8740113626876,47.3736735095847
"430","4","3123 chemin Capelton North Hatley, J0B 2C0",Régie incendie Memphrémagog Est,-71.9714708501713,45.2796911861514
"366","51","289, rue Notre-Dame Est Trois-Pistoles G0L4K0",SSI Trois-Pistoles,-69.1672480602552,48.1293284264405
"213","11","2658, 40e Rue, Saint-Prosper G0M1Y0",SSI Saint-Prosper,-70.4727738178715,46.2114659901338
"288","3",74 rue Principale  Sainte-Sabine G0R4H0,RISEDE,-70.349516919193,46.4904816218551
"587","32",298 St-Patrice  Saint-Patrice-de-Sherrington J0L2N0,SSI Saint-Patrice-de-Sherrington,-73.5294979714782,45.160562129353
"765","37",3047 routhier  Sainte-Clotilde-de-Châteauguay J0L1W0,SSI Sainte-Clotilde,-73.6787201499991,45.1585640442864
"441","2",3755 Principale  Saint-Cyrille-de-Wendover J1Z1C6,SSI Saint-Cyrille-de-Wendover,-72.4304257490207,45.928349495546
"320","65",35 Commerciale Ouest Chandler Chandler G0C1K0,SSI Chandler,-64.6783639816875,48.3486777669849
"51",4-1,3150 route  Tewkesbury  Stoneham-et-Tewkesbury G0A4P0,SSI Stoneham-et-Tewkesbury,-71.427989755056,47.0468421380683
"679","80","3599, rue Church, Rawdon J0K1S0",SSI Rawdon,-73.7034965055801,46.0416837673955
"498","30","320, rue Sainte-Louise, Saint-Jean-de-Matha J0K2S0",SSI Saint-Jean-de-Matha,-73.5310773636651,46.2326380462166
"279","4","316, rue St-Jean  Honfleur G0R1N0",SSI Honfleur,-70.8800378102323,46.6562639072166
"1058","43",3300 Lapinière Arrondissement Brossard Brossard J4Z3L8,SSI Longueuil (SSIAL),-73.4532917770621,45.4626559496324
"639","32",3333 Bédard  Saint-Jean-Baptiste J0L2B0,SSI Saint-Jean-Baptiste,-73.1197499161773,45.5174647562203
"292","10","36, de la Fabrique St-Gervais Saint-Gervais G0R3C0",SSI Saint-Gervais,-70.8861963332292,46.7150049454861
"682",60-1 - St-Calixte,"5555, route 335, Saint-Calixte J0K1Z0",SSI MRC Montcalm (AR630),-73.8455677392635,45.9423128622509
"52","4",201 chemin de la Grande-Ligne Stoneham Stoneham-et-Tewkesbury G0A4P0,SSI Stoneham-et-Tewkesbury,-71.3742543288163,46.9811299576631
"150","5","103 Grande ligne, Saint-Raymond G3L1A1",SSI Saint-Raymond,-71.8181587000191,46.900646807609
"772",,"335 Jules-Léger,St-Anicet,JOS1MO  Saint-Anicet J0S1M0",SSI Saint-Anicet,-74.3604907207469,45.139242847975
"431",Wat,"400 rue Bernard, Waterloo  J0E2N0",SSI Waterloo,-72.5373057507456,45.3425964529237
"194",31 - Windsor,"319 St-Georges Windsor, (Qc) J1S1K5",RIM-Windsor (R4122),-71.9922678979255,45.5769844684396
"168","14","332, rue Principale  Saint-Thuribe G0A4H0",SSI Saint-Thuribe,-72.167020148687,46.704874495976
"118","2","353, rue Notre-Dame Saint-Narcisse Saint-Narcisse G0X2Y0",SSI Saint-Narcisse,-72.4732872659842,46.5633987976192
"28",Adstock,"35, rue principale est, Adstock G0N1S0",SSI Adstock,-71.0746627122829,46.0458043883654
"373","29","249, chemin de la Station, Métis-sur-mer G0J1S0",SSI Métis-sur-Mer,-67.9949492999699,48.6665558133544
"607",,"3747, Principal Dunham, Dunham J0E1M0",SSI Dunham,-72.8004615336019,45.1329332176547
"476","06",31 de la Fabrique St-Léon-le-Grand Saint-Léon-le-Grand J0K2W0,SSI Saint-Léon-le-Grand,-72.9357257437221,46.3131720613366
"873","15",2494 Route du Fleuve Les Éboulements G0A2M0,SSI Les Éboulements,-70.3105059854175,47.4820618575902
"516","1","3488, route Principale, Wentworth-Nord J0T1Y0",SSI Wentworth-Nord,-74.4576758721818,45.848059953481
"394","20","35, des Loisirs St-Marcel G0R3R0",SSI Saint-Marcel,-70.0637957622433,46.8971150839706
"266","5","316, Des Entrepreneurs Montmagny  (Québec) Montmagny G5V4T2",SSI Montmagny,-70.5793893941235,46.9697792366782
"325","6",39 st-françois ST-NOEL Saint-Noël G0J3A0,SSI MRC La Matapédia (AR070),-67.8372932026684,48.5851746459868
"461","61",395 rue Principale  Eastman J0E1P0,SSI Eastman,-72.3159246011265,45.3015049502431
"32","7","3, Chemin Cookshire Compton (Québec) J0B1L0",SSI Compton,-71.8248277057686,45.2418076827072
"368","11",40 rue Racine Baie-Saint-Paul Baie-Saint-Paul G3Z2R2,SSI Baie-Saint-Paul,-70.5113099662675,47.4422382520607
"195","4","4065, Port Royal St-Grégoire Bécancour G9H1Z2",SSI Bécancour,-72.5115601557685,46.2729027521924
"592","31",405d mtée Lussier  Saint-Édouard J0L1Y0,SSI Saint-Édouard,-73.5119181654977,45.2398115382052
"307","59",389 chemin Bassin Havre-Aubert  Îles-de-la-Madeleine Les Îles-de-la-Madeleine G4T0B8,SSI Les Îles-de-la-Madeleine,-61.9196604328075,47.2287082712695
"158","44",400 route du moulin Saint-Sylvestre Saint-Sylvestre G0S3C0,SSI Saint-Sylvestre,-71.230717323949,46.3672985917087
"519",2 - Ouest,"420, chemin de Harrington, Harrington J8G2S5",SSI Harrington,-74.6630445820833,45.7909952578313
"285","8","3, rue Leclerc Saint-Tite-des-Caps Saint-Tite-des-Caps G0A4J0",SSI Beaupré,-70.7703804593708,47.1415412780582
"134","6","20, rue Georges  Saint-Basile G0A3G0",SSI Saint-Basile,-71.8262178342991,46.7559936308155
"593","30",374 rue blais  Saint-Michel J0L2J0,SSI Saint-Michel,-73.5691937211639,45.2344907462553
"115","1",4251 route de Fossambault Sainte-Catherine-de-la-Jacques-Cartier G3N0V7,SSI Ste-Catherine-de-la-Jacques-Cartier,-71.6040965178556,46.8348347199917
"186","6","395, Rue Principale Batiscan Batiscan G0X1A0",SSI Batiscan,-72.2568338447433,46.4883375321224
"304","6",5 rue Auclair  Sainte-Brigitte-de-Laval G0A3K0,SSI Sainte-Brigitte-de-Laval,-71.194959385007,47.0036274945811
"409","65","379, route de L'Église  Saint-Roch-des-Aulnaies G0R4E0",SSI La Pocatière,-70.1724689509899,47.3080475064262
"310","5","38, Notre-Dame Mont-Carmel Mont-Carmel G0L1W0",RIM-Kamouraska Ouest (R4909),-69.8604752582367,47.4393672835252
"885",3 - St-Hermas,"4250, chemin Charles-Léonard, Mirabel J7N2Y8",SSI Mirabel,-74.1936609395186,45.6050889904447
"512","25",39 Savaria  Saint-Basile-le-Grand J3N1P7,RIM-Vallée-du-Richelieu,-73.2832960295245,45.5267364243797
"9","30","3850 rue Komery, Lac-Mégantic G6B 0H7",SSI Lac-Mégantic,-70.880478971251,45.5749755672166
"562","44",3800 Matte Arrondissement Brossard Brossard J4Y2Z2,SSI Longueuil (SSIAL),-73.4617843929379,45.4287137378306
"119","13","918 rang Saint-Flavien, Notre-Dame-du-Mont-Carmel",SSI Notre-Dame-du-Mont-Carmel,-72.6753089346313,46.4710597073288
"449","13",390 St-Édouard  Charette G0X1E0,RSSIR Maskinongé,-72.9208548543819,46.4447284393822
"379","12","306 Chem. Cartier, Saint-Hilarion, QC G0A 3V0",SSI Saint-Hilarion,-70.4021673935339,47.5784932806432
"283",,2474 Ch. Royal Sainte-Famille G0A3P0,SSI Sainte-Famille,-70.9624332956373,46.9729454645225
"316","6","405, rue Taché Saint-Pascal (Québec) G0L3Y0",SSI Saint-Pascal,-69.8076417004376,47.5279994593725
"615","16","395, rue Bernadette Sainte-Julie Sainte-Julie J3E1W6",SSI Sainte-Julie,-73.3321433890113,45.5924108577633
"350","48","25-A, rue St-Pierre Saint-Clément G0L2N0",SSI Saint-Clément,-69.0964735784146,47.9242908119494
"358","45","41, de l'Église (St-Maurice) Gaspé G4X4B3",SSI Gaspé,-64.4759231505869,49.0516593352606
"1088","62","3, rue du Collège Sainte-Blandine Rimouski G5N5G8",SSI Rimouski,-68.4596832060342,48.3609220933837
"293","5","453, rue Piedmont  La Durantaye G0R1W0",SSI La Durantaye,-70.8615600211911,46.8299133202093
"25","2","9, Principale, Cookshire-Eaton",SSI Cookshire-Eaton,-71.5675318631209,45.3372404281671
"180","43",467 rue du manoir Saint-Patrice-de-Beaurivage Saint-Patrice-de-Beaurivage G0S1B0,SSI Saint-Patrice-de-Beaurivage,-71.2393625722682,46.4103828827282
"71","5","489, principale, Saint-Théophile G0M2A0",SSI Saint-Martin/Saint-René & Saint-Théophile,-70.4954950987293,45.9332342751008
"265","80",466 rue Francoeur Nouvelle Nouvelle G0C2E0,SSI Nouvelle,-66.3131528678449,48.1384129642533
"647","15","493, avenue de l'Amitié, Chertsey J0K3K0",SSI Chertsey,-73.8905274304635,46.0751868564025
"382","67","477, route 132 Port-Daniel-Gascons  Port-Daniel--Gascons G0C2N0",SSI Port-Daniel--Gascons,-64.9741251304179,48.1744996097818
"1046","8","4252, place Orsainville Charlesbourg G1G 1R9 Québec G1G1R9",SSI Québec,-71.2843019606005,46.881160501432
"1053","30",427 rue Principale sud Sainte-Perpétue G0R3Z0,SSI Sainte-Perpétue,-69.9210361477266,47.0536441969488
"169","15","465, rue St-Paul  Saint-Ubalde G0A4L0",SSI Saint-Ubalde,-72.2722529484759,46.7571714441919
"433","3",15 rue Marcel-Dorais (Secteur St-Nicéphore) Drummondville J2A2G2,SSI Drummondville,-72.4195289796647,45.8288226287525
"474","9","4, rue Principale Baie-du-Febvre Baie-du-Febvre J0G1A0",RIM-Lac Saint-Pierre (R4121),-72.7179349930887,46.1395654387379
"1101","12","499, Principale  Sainte-Apolline-de-Patton G0R2P0",SSI Sainte-Apolline-de-Patton,-70.1970867001937,46.8062803826315
"463",52N,483 chemin Nord Austin J0B1B0,SSI Austin,-72.251720761114,45.2733920169385
"764",,"367 Route 132, Sainte-Barbe J0S1P0",SSI Sainte-Barbe,-74.1897123347006,45.1668249949797
"1084","3","6, Chemin Saint-Paul (Secteur St-Fidèle) La Malbaie G5A2G6",SSI La Malbaie,-69.9953197289437,47.7355711178911
"249",1 (STD - Ville),425 Dufferin Stanstead J0B3E2,Régie incendie Memphrémagog Est,-72.0969993213386,45.0106517669105
"1016","67","408, rue du bateau-passeur, Tadoussac G0T2A0",SSI Tadoussac,-69.7146624691591,48.1491595724747
"257","85",457 Ch. Central St-François D`Assise Saint-François-d'Assise G0J2N0,SSI Saint-François-d'Assise,-67.1656740711105,47.9831206244551
"778","15","283, route 338 Coteau du Lac Coteau-du-Lac J0P1B0",SSI Coteau-du-Lac,-74.1718834756448,45.3021741034581
"779","19",4 rue du Moulin  St-Clet J0P1S0,SSI Saint-Clet,-74.2199868457468,45.3513021968225
"482","47",453 rue Saint-Denis Saint-Alexandre (Québec) Saint-Alexandre J0J1S0,SSI Saint-Alexandre,-73.1167494038682,45.2396525801575
"333","49",4 avenue St-Patrick (Douglastown) Gaspé G4X2Y2,SSI Gaspé,-64.3854277330029,48.7632827986364
"484","1",525 Saint-Jacques Saint-Jean-sur-Richelieu Saint-Jean-sur-Richelieu J3B7N7,SSI Saint-Jean-sur-Richelieu,-73.2716826068868,45.3063161578301
"453",11 - Valcourt (V),"541, ave du Parc C.P. 340 Valcourt (Qc) J0E 2L0",RIM-Valcourt (R4904),-72.3138248166817,45.4926875465685
"81","1","501, rue Principale, Saint-Honoré-de-Shenley G0M1V0",SSI Saint-Honoré-de-Shenley,-70.823926063347,45.9606930653977
"491",1 - SCB,"525, rue de la Visitation, Saint-Charles-Borromée J6E4P2",SSI Saint-Charles-Borromée,-73.462306005411,46.047910486913
"140","4",509-205 ieme avenue Shawinigan secteur st-georges Shawinigan G9T3H3,SSI Shawinigan,-72.6583918112903,46.6261275559451
"47","42","550, ave Jacques Cartier, C.P. 2050 Disraeli G0N1E0",SSI Disraeli (V),-71.3581197759736,45.9030895731083
"69","6","504, route 277 St-Anselme Saint-Anselme G0R2N0",SSI Saint-Anselme,-70.9873555050021,46.6388215815947
"182","42",500 Saint-Joseph Saint-Narcisse-de-Beaurivage Saint-Narcisse-de-Beaurivage G0S1W0,SSI Saint-Narcisse-de-Beaurivage,-71.2346899966033,46.4859122834625
"42","3",525 2e avenue Weedon Weedon J0B3J0,Régie des Rivières (R4132),-71.4613223176608,45.7071676329881
"284",,515 Rte des Prêtres Saint-Pierre-de-l'Île-d'Orléans G0A4E0,SSI Saint-Pierre-de-l'Île-d'Orléans,-71.0627526191822,46.8831503082387
"723","24","4, rue Albert-Bergeron, Sainte-Agathe-des-Monts, Qc J8C1M9",Régie des Monts,-74.2832903081703,46.0479386363514
"174","12","370, chemin de la rivière, Lemieux, Qc. G0X 1S0",SSI MRC Bécancour (AR380),-72.1362557878664,46.2905246197977
"883","52","358, route 132, Saint-Simon G0L4C0",SSI Saint-Simon-de Rimouski,-69.0418222243086,48.2048435040977
"123","4","540, rue Notre-Dame  Saint-Tite G0X3H0",RIM-du Centre-Mékinac (R4914),-72.5646382334391,46.7269554965399
"574","9",547 rue Principale   Sainte-Marthe J0P1W0,SSI Sainte-Marthe,-74.2960431520901,45.4054758233725
"558","13","4401, rue Séguin  Vaudreuil-Dorion Vaudreuil-Dorion J7V 0K2",SSI Vaudreuil-Dorion,-74.2029976684381,45.4547987588682
"179","1","506, rue Filion, Saint-Jérôme J7Z1H9",SSI Saint-Jérôme,-73.9975457373071,45.7875463290115
"389",15 - 1,"51, rue Principale  Saint-Adalbert G0R2M0",SSI Saint-Adalbert,-69.8967837432773,46.86492971954
"893","12",500 rue du Lac Saint-Benjamin G0M1N0,SSI Saint-Benjamin,-70.5995380369534,46.2792943887414
"173","11","55, Ste-Sophie  Manseau G0X1V0",SSI MRC Bécancour (AR380),-72.0078349197238,46.3754786367503
"214","70","580, rue Montcalm, Berthierville J0K1A0",SSI MRC de D'Autray (AR520),-73.1755733094964,46.0837105107917
"584",3 - Pine Hill,"5, rue Gagné, Brownsburg-Chatham J8G2N5",SSI Brownsburg-Chatham,-74.4847375504076,45.7410367348653
"322","7",76 route 132 est Val-Brillant G0J3K0,SSI MRC La Matapédia (AR070),-67.5407611895679,48.52972484918
"246",Kingsey Falls,"57 boul. Kingsey, Kingsey Falls  J0A1B0",SSI Kingsey Falls,-72.0612995088235,45.8553494899875
"27","1",563 main street Bury  Bury J0B1J0,SSI Bury,-71.5013373989829,45.4734463273931
"231","65","5929, rue Principale, Saint-Zénon J0K3N0",SSI Saint-Zénon,-73.8164549536895,46.5594716467015
"1087","82",5 rue de la Carrière Pointe-à-la-Croix G0C1L0,SSI Pointe-à-la-Croix,-66.6984574952782,48.0301147628046
"305","3","600, avenue des Oblats Québec G1N 1V9 Québec G1N1V9",SSI Québec,-71.2413645390677,46.8081753555636
"7","13","59, route de l'Église  Saint-Léon-de-Standon G0R4L0",SSI Saint-Léon-de-Standon,-70.6203617407478,46.4767033127683
"54","14","610, 7e Rue  Saint-Malachie G0R3N0",SSI Saint-Malachie,-70.7654100410367,46.5318722611854
"26","1","884, Route 257, Sud, Hampden J0B1Y0",SSI Hampden,-71.2586356729308,45.4611928033733
"1056","16","55, rue Principale  St-Nazare Saint-Nazaire-de-Dorchester G0R3T0",SSI Saint-Nazaire-de-Dorchester,-70.6624782540948,46.5522373888775
"94","11",6050 rue lafleur Sainte-Croix Sainte-Croix G0S2H0,SSI Sainte-Croix,-71.7331695578362,46.6247221747052
"546","20","20, boulevard D'Anjou, Chateauguay  Châteauguay J6K1B7",SSI Châteauguay,-73.7420747360176,45.3611562193322
"555","27","600, boulevard Taschereau La Prairie La Prairie J5R1V1",SSI La Prairie,-73.4940499292901,45.4117189709701
"33","5","600, Principale sud Waterville J0B3H0",SSI Waterville,-71.8914248316253,45.275112663352
"258","64","620, Boul. Sainte-anne Pointe-au-Père Rimouski G5M1J6",SSI Rimouski,-68.4766389518609,48.5013924862873
"879","11",600 Chemin du Lac Arrondissement Boucherville Boucherville J4B6X3,SSI Longueuil (SSIAL),-73.4446457863276,45.6068623940177
"643","11","450, rue Duvernay, Verchères Verchères J0L2R0",SSI Verchères,-73.3554528871628,45.7695529534088
"454","16",561 chemin Déziel  Saint-Mathieu-du-Parc G0X1N0,RSSIR Maskinongé,-72.922185774735,46.5735207819642
"388","14",555. rue Lafontaine Rivière-du-Loup G5R3Y7,SSI Rivière-du-Loup,-69.5289811552146,47.8269073731033
"403","60","5, Centrale sud La Trinité-des-Monts La Trinité-des-Monts G0K1B0",SSI MRC Rimouski-Neigette (AR100),-68.4720705976353,48.1267610407297
"101",Chesterville,616 rue de l'Accueil Chesterville,SSI Chesterville,-71.8143138936102,45.9660963378738
"1080","36",567 route 202 hemmingford  Hemmingford J0L1H3,SSI Hemmingford,-73.5642802226582,45.0452491581686
"521","700","567, chemin du Village, Morin-Heights J0R1H0",SSI Morin-Heights,-74.2345470155529,45.9066075515067
"146","3",690- 8ieme rue shawinigan secteur grand-mere Shawinigan G9T6K1,SSI Shawinigan,-72.6952339959228,46.6132259328773
"496",,"232, rue Gaspard Nord, Joliette J6E5T7",SSI Joliette,-73.4482643571277,46.0244862869367
"583",2 - sect St-Philippe,"6, rue Aubin, Brownsburg-Chatham J8G2G3",SSI Brownsburg-Chatham,-74.4291799350078,45.6258042445484
"332",50 (aéroport),"6, de l'Aéroport  Gaspé G4X2K2",SSI Gaspé,-64.478178792619,48.7780504684511
"442","08",70 Rue Duguay  Saint-Barnabé G0X2K0,SSI Saint-Barnabé,-72.8781856879569,46.3940960958331
"128","3","127, rue Dupont, Pont-Rouge Pont-Rouge G3H3K8",SSI Pont-Rouge,-71.6923024297756,46.7568896621494
"230","10","6860, chemin Montauban, Saint-Damien J0K2E0",SSI Saint-Damien,-73.4791648651186,46.3349531292557
"306","4","70, rue des Pins Ouest Québec G1L 1S7 Québec G1L1S8",SSI Québec,-71.2433826124563,46.8380026772764
"114","2",655 Notre-Dame  Donnacona G3M1J6,SSI Donnacona,-71.7221684644131,46.6743953869925
"196","22",68 rue de l'église Saint-Apolinaire Saint-Apollinaire G0S2E0,SSI Saint-Apollinaire,-71.5073536192314,46.6130351998685
"164","33",720 rue de l'école Saint-Janvier-de-Joly Saint-Janvier-de-Joly G0S1M0,SSI Saint-Janvier-de-Joly,-71.6655442826341,46.4859381385048
